Nombre,Cámara de Comercio,Número de Matrícula,Fecha de Matrícula,Estado de la matrícula,Fecha de renovación,Último año renovado,latitud,longitud,direccion
MINIMERCADO D1 # 3,ABURRA SUR,136975,2010/03/24,CANCELADA,2013/03/22,2013,,,
TIENDA D1 ANT CALDAS LA PLANTA,ABURRA SUR,261777,2023/04/26,ACTIVA,2025/03/14,2025,,,
TIENDA D1 ANT SABANETA PORTAL DEL CARMELO,ABURRA SUR,254546,2022/08/09,ACTIVA,2025/03/14,2025,6.1518596,-75.61385059999999,"Cra. 43C # 67 sur - 26, Sabaneta, Antioquia, Colombia"
TIENDA D1 ANT SAN ANTONIO DE PEREIRA LOS ALPES,ORIENTE ANTIOQUENO,168161,2025/01/08,ACTIVA,2025/01/08,2025,6.1307933,-75.3795032,"a 24-88, La Ceja-Río Negro #24-2, Rionegro, Antioquia, Colombia"
TIENDA D1 ANT SANTUARIO LA MARIA,ORIENTE ANTIOQUENO,137024,2021/06/02,ACTIVA,2025/03/20,2025,6.134888699999999,-75.2686997,"El Santuario, Antioquia, Colombia"
TIENDA D1 APIA,PEREIRA,18176968,2020/08/21,ACTIVA,2025/03/19,2025,,,
TIENDA D1 AVENIDA QUINTA,CUCUTA,438375,2023/03/25,ACTIVA,2025/03/19,2025,,,
TIENDA D1 BARRANQUILLA ASTURIAS,BARRANQUILLA,788198,2021/04/15,ACTIVA,2025/03/20,2025,11.0020244,-74.8186836,"Cl. 84 #46-46, Nte. Centro Historico, Barranquilla, Atlántico, Colombia"
TIENDA D1 BARRANQUILLA EDS CHIQUINQUIRA,BARRANQUILLA,904094,2024/11/22,ACTIVA,2025/03/20,2025,,,
TIENDA D1 BARRANQUILLA EL CARMEN CORDIALIDAD,BARRANQUILLA,732694,2019/04/25,ACTIVA,2025/03/20,2025,10.9619045,-74.7969521,"Cl. 47 #19-136 Local 3, Metropolitana, Barranquilla, Atlántico, Colombia"
TIENDA D1 BARRANQUILLA SURI SALCEDO,BARRANQUILLA,829722,2022/02/07,ACTIVA,2025/03/20,2025,10.993748,-74.8036903,"Carrera 47 esquina con calle 70 #70, Alto Prada, Barranquilla, Atlántico, Colombia"
TIENDA D1 CARMEN EL PORTICO,ORIENTE ANTIOQUENO,158210,2023/11/09,ACTIVA,2025/03/20,2025,,,
TIENDA D1 CUBA,PEREIRA,17368102,2012/01/16,ACTIVA,2025/03/21,2025,,,
TIENDA D1 FACA BERLÍN,FACATATIVA,170560,2022/12/01,ACTIVA,2025/03/19,2025,4.80889,-74.3520028,"Cl. 3 # 3 - 44, Facatativá, Cundinamarca, Colombia"
TIENDA D1 FLORENCIA CONSOLATA,FLORENCIA PARA EL CAQUETA,131246,2023/10/12,CANCELADA,2024/03/04,2024,1.6169755,-75.6152214,"Cra. 13 #17-113 a 17-1, Florencia, Caquetá, Colombia"
TIENDA D1 GIRALDO,MEDELLIN PARA ANTIOQUIA,79516802,2024/05/14,ACTIVA,2025/03/21,2025,,,
TIENDA D1 IBAGUE WAKARI,IBAGUE,358493,2023/05/09,CANCELADA,2024/02/26,2024,4.4467614,-75.245553,"Cra 3 #6-20, Ibagué, Tolima, Colombia"
TIENDA D1 LA CEIBA,CUCUTA,405076,2021/10/12,ACTIVA,2025/03/19,2025,7.896153099999999,-72.49714759999999,"Barrio La ceiba, Cúcuta, Norte de Santander, Colombia"
TIENDA D1 MED ARANJUEZ 94,MEDELLIN PARA ANTIOQUIA,82321102,2025/07/21,ACTIVA,2025/07/21,2025,6.284737,-75.5592547,"Cl. 93 ##502, Aranjuez, Medellín, Aranjuez, Medellín, Antioquia, Colombia"
TIENDA D1 MED BUENOS AIRES LA 47,MEDELLIN PARA ANTIOQUIA,73253602,2021/10/01,ACTIVA,2025/03/21,2025,,,
TIENDA D1 MED CAMPO PLAZA,MEDELLIN PARA ANTIOQUIA,77303102,2023/05/29,ACTIVA,2025/03/21,2025,6.229674699999999,-75.5691025,"Cl. 30 #43-130 43-2 a, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia"
TIENDA D1 MED PUERTA DEL RODEO,MEDELLIN PARA ANTIOQUIA,72858002,2021/08/11,CANCELADA,2021/08/11,2021,6.2100744,-75.60160599999999,"Cra. 79 #1s43, El Rincon, Medellín, Belén, Medellín, Antioquia, Colombia"
TIENDA D1 MED UVA,MEDELLIN PARA ANTIOQUIA,71385102,2020/12/16,ACTIVA,2025/03/21,2025,6.1762929,-75.65259089999999,"San Antonio de Prado, Medellín, San Antonio de Prado, Medellín, Antioquia, Colombia"
TIENDA D1 MONTERIA BARRIO PRADO,MONTERIA,190611,2021/08/18,CANCELADA,2025/04/09,2025,,,
TIENDA D1 NEOMUNDO,BUCARAMANGA,9000471936,2020/09/24,ACTIVA,2025/03/21,2025,7.1018232,-73.10598519999999,"Bucaramanga, Santander, Colombia"
TIENDA D1 PUERTO COLOMBIA LA PLAYA,BARRANQUILLA,732594,2019/04/25,ACTIVA,2025/03/20,2025,,,
TIENDA D1 PUERTO COLOMBIA STRIP MALL,BARRANQUILLA,880544,2023/11/10,ACTIVA,2025/03/20,2025,,,
TIENDA D1 ROCIO,BOGOTA,3284247,2020/09/15,ACTIVA,2025/03/07,2025,4.7179362,-74.0915287,"Cra. 91 #127a, Suba, Bogotá, Colombia"
TIENDA D1 SAN LUIS TOLIMA,SUR Y ORIENTE DEL TOLIMA,100722,2019/10/29,CANCELADA,2020/06/25,2020,,,
TIENDA D1 SANTA RITA,MEDELLIN PARA ANTIOQUIA,52945002,2012/05/08,ACTIVA,2025/03/21,2025,,,
TIENDA D1 SANTA RITA,TULUA,74749,2013/01/18,CANCELADA,2014/02/06,2014,4.1015627,-76.1930629,"Tuluá, Valle del Cauca, Colombia"
TIENDA D1 TURBACO PRADO VERDE,CARTAGENA,47004102,2022/07/19,ACTIVA,2025/03/25,2025,10.335841,-75.41390419999999,"Cl. 27 #26 - 45, Turbaco, Bolívar, Colombia"
TIENDA D1 VAL CALI ALTO MELENDEZ,CALI,1233791,2024/10/02,ACTIVA,2025/03/07,2025,3.3757352,-76.5452445,"Cra. 94 # 4 C - 19, Horzonte, Cali, Valle del Cauca, Colombia"
TIENDA D1 VAL CALI SANTA ROSA,CALI,1217123,2024/04/11,ACTIVA,2025/03/07,2025,3.4653513,-76.4795372,"Av. Cdad. de Cali #7a-27, Alfonso Lopez, Cali, Valle del Cauca, Colombia"
TIENDA D1 VCIO LA MADRID,VILLAVICENCIO,407447,2021/12/16,ACTIVA,2025/03/19,2025,,,
TIENDA D1 VITRA ART,BOGOTA,3782530,2024/02/15,ACTIVA,2025/03/07,2025,4.644082616111571, -74.06650780958158,"C. 56A #14-69, Teusaquillo, Bogotá, Colombia"
TIENDA D1 YARIMA,BARRANCABERMEJA,133864,2022/12/29,CANCELADA,2025/03/19,2025,,,
TIENDA D1 PUERTO WILCHES,BARRANCABERMEJA,116681,2019/05/03,ACTIVA,2025/03/27,2025,7.3462877,-73.9042949,"# 2-100, Cra. 2, Puerto Wilches, Santander, Colombia"
MINIMERCADO D1 SABANETA CALLE LARGA 2,ABURRA SUR,219278,2019/04/09,ACTIVA,2025/03/13,2025,6.150970399999999,-75.6205952,"# 59 a 121, Cl. 75 Sur, Sabaneta, Antioquia, Colombia"
TIENDA D1 CALI CUATRO ESQUINAS,CALI,1023789,2018/07/25,ACTIVA,2025/03/07,2025,3.4249726,-76.485575,"# 72x1- 49, Cra. 27, Cali, Valle del Cauca, Colombia"
TIENDA D1 BOSA BRAZIL,BOGOTA,2702378,2016/06/24,ACTIVA,2025/03/07,2025,4.6287688,-74.18524690000001,"# C-87, Cl. 49c Sur, Bosa, Bogotá, Colombia"
MINIMERCADO D1 LOS PARRA,MEDELLIN PARA ANTIOQUIA,53445702,2012/08/09,ACTIVA,2025/03/21,2025,6.1997154,-75.5627207,"# a 1 94,, Cl. 1, Vivendas del Sur, Medellín, Antioquia, Colombia"
MINIMERCADO D1 EL BOLO,MEDELLIN PARA ANTIOQUIA,61863102,2016/09/01,ACTIVA,2025/03/21,2025,6.1962267,-75.5921998,"# a 12c 52,, Cl 12 Sur, Vivendas del Sur, Medellín, Antioquia, Colombia"
TIENDA D1 CALI PARAISO,CALI,941245,2015/11/25,ACTIVA,2025/03/07,2025,3.4321062,-76.5089058,"# a 32-156, Tv. 29 #3210, Cali, Valle del Cauca, Colombia"
TIENDA D1 EL PARAISO,CARTAGENA,46508802,2022/01/19,CANCELADA,2022/01/19,2022,,,
TIENDA D1 MACHADO,MEDELLIN PARA ANTIOQUIA,54173702,2013/01/18,ACTIVA,2025/03/21,2025,6.3340204,-75.5335226,"Copacabana, Antioquia, Colombia"
TIENDA D1 CALI VIPASA,CALI,908438,2014/09/01,ACTIVA,2025/03/07,2025,3.4794202,-76.51898229999999,"# a 44 70, Av. 3d Nte., Cali, Valle del Cauca, Colombia"
TIENDA D1 SANTA TERESA,MEDELLIN PARA ANTIOQUIA,70807202,2020/09/08,CANCELADA,2020/09/08,2020,,,
TIENDAS D1 MARIA AUXILIADORA,BOGOTA,2499612,2014/09/18,ACTIVA,2025/03/07,2025,4.7220517,-74.0668058,"Ak. 58 #13114, Bogotá, Colombia"
TIENDA D1 CALI LA CASONA,CALI,1043792,2019/03/05,ACTIVA,2025/03/10,2025,3.417611,-76.477406,"#- a 103-197, Cra. 27, #10397, Cali, Valle del Cauca, Colombia"
TIENDA D1 SOACHA BALCONES,BOGOTA,3585345,2022/09/20,ACTIVA,2025/03/07,2025,4.570815,-74.2371752,"#13-1 a, Cra. 13, Soacha, Cundinamarca, Colombia"
TIENDA D1 SOACHA COMPARTIR,BOGOTA,2723556,2016/08/22,ACTIVA,2025/03/07,2025,4.570815,-74.2371752,"#13-1 a, Cra. 13, Soacha, Cundinamarca, Colombia"
TIENDA D1 SOACHA INDUMIL,BOGOTA,3884929,2024/10/24,ACTIVA,2025/03/07,2025,4.570815,-74.2371752,"#13-1 a, Cra. 13, Soacha, Cundinamarca, Colombia"
TIENDA D1 BARRANCAS,LA GUAJIRA,162132,2021/03/10,ACTIVA,2025/03/26,2025,10.9558955,-72.788235,"Cl. 11 #7-2 a 7-148, Barrancas, La Guajira, Colombia"
TIENDA D1 BARRANCAS 2,LA GUAJIRA,177675,2023/05/09,ACTIVA,2025/03/26,2025,,,
TIENDA D1 GORGONZOLA,BOGOTA,3137437,2019/07/10,ACTIVA,2025/03/07,2025,4.616393899999999,-74.10632,"Cl. 5c #41a5, Bogotá, Colombia"
TIENDAS D1 BARRANCAS I,BOGOTA,2745835,2016/10/19,ACTIVA,2025/03/07,2025,4.7331524,-74.0253718,"Cl. 158 #7B-59, Usaquén, Bogotá, Colombia"
TIENDA D1 SAN JUAN DE RIOSECO,FACATATIVA,125280,2018/10/29,ACTIVA,2025/03/19,2025,4.8455645,-74.6228509,"#3-1 a, Cra. 7 #375, Cra. 7 #3-41, San Juan de Rio Seco, Cundinamarca, Colombia"
TIENDA D1 CARTAGENA ALCIBIA,CARTAGENA,45450402,2021/06/10,ACTIVA,2025/03/25,2025,10.4122376,-75.5188428,"#32a- a 32a-, Cl. 31 #8243, Beirut 1, Cartagena de Indias, Bolívar, Colombia"
TIENDAS D1 VILLA ALSACIA,BOGOTA,2647023,2016/01/26,ACTIVA,2025/03/07,2025,4.6442521,-74.12985859999999,"#71f- a, Cra. 12a #50b Sur49 71f, Bogotá, Colombia"
TIENDA D1 MED LA 33,MEDELLIN PARA ANTIOQUIA,69376802,2019/11/12,CANCELADA,2020/07/02,2020,6.2384175,-75.6071046,"#83a- a 83a-, Av. 33 #5387, Medellín, Antioquia, Colombia"
TIENDAS D1 SUBA SALITRE,BOGOTA,2600157,2015/08/03,ACTIVA,2025/03/07,2025,4.7557681,-74.0798015,"#91, Cl. 159a #9199, Bogotá, Colombia"
TIENDA D1 ORITO PUTUMAYO,PUTUMAYO,92006,2023/07/11,ACTIVA,2025/03/27,2025,0.6681359,-76.8706254,"00110011, Orito, Putumayo, Colombia"
TIENDA D1 PUERTO COLOMBIA LE CHAMP,BARRANQUILLA,884626,2024/01/29,ACTIVA,2025/03/20,2025,11.0185766,-74.86473079999999,"184 Carrera 30 31, Puerto Colombia, Atlántico, Colombia"
MINIMERCADO D1 LA CEJA 4,ORIENTE ANTIOQUENO,93183,2015/05/06,ACTIVA,2025/03/19,2025,6.0213071,-75.436629,"Cra. 22 #5b-132, La Ceja, Antioquia, Colombia"
TIENDA D1 CHACHAGUI NARIÑO,PASTO,239797,2024/07/10,ACTIVA,2025/03/11,2025,1.3614794,-77.284334,"25 #4-05, Chachagüí, Nariño, Colombia"
MINIMERCADO D1 VARIANTE CALDAS,ABURRA SUR,226866,2020/01/22,ACTIVA,2025/03/14,2025,6.1315556,-75.6314165,"25 #98 Sur-3, La Estrella, Antioquia, Colombia"
TIENDA D1 LLANOS DE CUIVA,MEDELLIN PARA ANTIOQUIA,76765202,2023/03/17,ACTIVA,2025/03/21,2025,6.815015300000001,-75.4839477,"25, Llanos de Cuiba, Angostura, Antioquia, Colombia"
TIENDA D1 PUERTO ESCONDIDO,MONTERIA,186551,2021/03/16,ACTIVA,2025/03/13,2025,9.0204101,-76.2610385,"2PCQ+9J, Puerto Escondido, Córdoba, Colombia"
TIENDA D1 TRES ESQUINAS,BUCARAMANGA,9000431663,2019/05/07,ACTIVA,2025/03/21,2025,,,
TIENDA D1 EL TAMBO,PASTO,212286,2021/08/10,ACTIVA,2025/03/11,2025,,,
TIENDA D1 YUMBO BELALCAZAR,CALI,912042,2014/10/14,ACTIVA,2025/03/10,2025,3.584225499999999,-76.4977763,"3- a, Arroyo Hondo, Cl. 4 #3-91, Yumbo, Valle del Cauca, Colombia"
TIENDA D1 YUMBO PUERTO ISAAC,CALI,1012763,2018/04/02,ACTIVA,2025/03/10,2025,3.584225499999999,-76.4977763,"3- a, Arroyo Hondo, Cl. 4 #3-91, Yumbo, Valle del Cauca, Colombia"
TIENDA D1 YUMBO VIA PANORAMA,CALI,1199332,2023/09/19,ACTIVA,2025/03/10,2025,3.590352999999999,-76.4834201,"Br. Pizarro, Yumbo, Bermejal, Br. Pizarro, Yumbo, Arroyo Hondo, Yumbo, Valle del Cauca, Colombia"
TIENDA D1 NEIVA BUGANVILES,HUILA,327449,2019/05/15,ACTIVA,2025/03/14,2025,2.9397061,-75.2541227,"Cl. 19 #46-80, Neiva, Huila, Colombia"
TIENDA D1 NEIVA CALIXTO,HUILA,328042,2019/05/29,ACTIVA,2025/03/14,2025,2.9310001,-75.2779092,"30 #17-121 a 17-3, Neiva, Huila, Colombia"
MINI MERCADO D1 ALCALA,ABURRA SUR,158764,2012/12/03,ACTIVA,2025/03/13,2025,6.288341698048774, -75.56263008982226,"Cl. 38 Sur #47A-30, Zona 8, Envigado, Antioquia, Colombia"
TIENDA D1 ALCALA,CARTAGO,73976,2012/12/12,ACTIVA,2025/03/20,2025,4.6753238,-75.78235649999999,"Cl. 5 #6-2 a 6-100, Alcalá, Colombia"
TIENDA D1 LA 34,MEDELLIN PARA ANTIOQUIA,64574302,2017/10/25,ACTIVA,2025/03/21,2025,6.239951,-75.5816043,"Cl. 34 #64a-11, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia"
TIENDAS D1 ALCALA,BOGOTA,2637315,2015/12/03,ACTIVA,2025/03/07,2025,4.7196124,-74.0552769,"34, Cra. 49 #134, Suba, Bogotá, Colombia"
TIENDA D1 DOSQUEBRADAS LA CAPILLA,DOSQUEBRADAS,48118,2015/11/06,ACTIVA,2025/03/21,2025,4.8446449,-75.661928,"35, Pereira-Manizales #65-31, Dosquebradas, Risaralda, Colombia"
TIENDA D1 RIO NEGRO,BOGOTA,2306351,2013/03/22,ACTIVA,2025/03/07,2025,4.681879299999999,-74.0673389,"36, Cl. 93 #60A, Barrios Unidos, Bogotá, Colombia"
TIENDA D1 RIONEGRO CENTRO,ORIENTE ANTIOQUENO,99122,2016/06/24,ACTIVA,2025/03/19,2025,6.154889,-75.370778,"Cra. 46 # 51 - 69, Rionegro, Antioquia, Colombia"
TIENDA D1 RIONEGRO LA 47,ORIENTE ANTIOQUENO,165566,2024/08/22,ACTIVA,2025/03/20,2025,6.1510593,-75.38540069999999,"a 67-43, Cl. 47 #67-1, Rionegro, Antioquia, Colombia"
TIENDA D1 RIONEGRO LA PLAYA,ORIENTE ANTIOQUENO,107825,2017/09/22,ACTIVA,2025/03/19,2025,6.202286399999999,-75.3826198,"Rionegro, Antioquia, Colombia"
TIENDA D1 RIONEGRO LOS COLEGIOS,ORIENTE ANTIOQUENO,101513,2016/11/24,ACTIVA,2025/03/19,2025,6.1426951,-75.37129829999999,"Rionegro, Antioquia, Colombia"
TIENDA D1 PALESTINA,CHINCHINA,27380,2023/11/16,ACTIVA,2025/03/19,2025,5.0820827,-75.68249999999999,"38J9+R2, Palestina, Caldas, Colombia"
TIENDA D1 PALESTINA SANTAGUEDA,CHINCHINA,28280,2025/02/21,ACTIVA,2025/02/21,2025,5.0820827,-75.68249999999999,"38J9+R2, Palestina, Caldas, Colombia"
TIENDA D1 CALDAS LA TOLVA,ABURRA SUR,266405,2023/09/14,ACTIVA,2025/03/14,2025,6.0564656,-75.642318,"3945+H3, Caldas, LA QUIEBRA, Caldas, Antioquia, Colombia"
TIENDA D1 IBAGUE FILADELFIA,IBAGUE,291622,2018/05/11,ACTIVA,2025/03/17,2025,4.4107706,-75.1708321,"40TLC, Ibagué, Tolima, Colombia"
TIENDA D1 MAICAO,LA GUAJIRA,153057,2019/08/09,ACTIVA,2025/03/26,2025,11.3772684,-72.2375267,"442001, Maicao, La Guajira, Colombia"
TIENDA D1 MAICAO CENTRO,LA GUAJIRA,153196,2019/08/16,ACTIVA,2025/03/26,2025,11.3772684,-72.2375267,"442001, Maicao, La Guajira, Colombia"
TIENDA D1 MAICAO COLOMBIA LIBRE,LA GUAJIRA,178385,2023/06/16,ACTIVA,2025/03/26,2025,11.3772684,-72.2375267,"442001, Maicao, La Guajira, Colombia"
TIENDA D1 MAICAO MERCADO,LA GUAJIRA,175114,2023/01/13,ACTIVA,2025/03/26,2025,11.3760761,-72.2450566,"Cl. 11 #18-52, Maicao, La Guajira, Colombia"
TIENDA D1 MAICAO UNIGUAJIRA,LA GUAJIRA,185676,2024/09/16,ACTIVA,2025/03/26,2025,11.3772684,-72.2375267,"442001, Maicao, La Guajira, Colombia"
TIENDA D1 VILLAGARZON PUTUMAYO,PUTUMAYO,93089,2023/10/17,ACTIVA,2025/03/27,2025,1.0328259,-76.6177977,"45 #5 #73 a 5-51, Villagarzón, Putumayo, Colombia"
TIENDA D1 SUSA,BOGOTA,3453579,2021/11/12,ACTIVA,2025/03/07,2025,5.4545496,-73.81410749999999,"45A #9-04, Susa, Cundinamarca, Colombia"
TIENDA D1 ANILLO VIAL,BUCARAMANGA,9000495703,2021/07/21,ACTIVA,2025/03/21,2025,7.063197499999999,-73.1461602,"45A, Girón, Santander, Colombia"
TIENDA D1 VCIO SAN ANTONIO,VILLAVICENCIO,404358,2021/10/15,ACTIVA,2025/03/19,2025,4.119975,-73.5627185,"4C9Q+R3, Villavicencio, Meta, Colombia"
TIENDA D1 SANTA MARTA CENTRO HISTORICO,SANTA MARTA PARA EL MAGDALENA,280639,2024/05/08,CANCELADA,2024/05/08,2024,11.2360636,-74.2042637,"Av. Del Ferrocarril #12-89 a 12-1, Comuna 2, Santa Marta, Magdalena, Colombia"
TIENDA D1 PROVIVIENDA,BOGOTA,3288497,2020/09/24,ACTIVA,2025/03/07,2025,4.6153644,-74.1343984,"Cra. 69c #24 Sur-60, Bogotá, Colombia"
TIENDA D1 MARINILLA CENTRAL GANADERA DE ORIENTE,ORIENTE ANTIOQUENO,147750,2022/08/24,ACTIVA,2025/03/20,2025,6.159774,-75.31744599999999,"5M5M+W2, Marinilla, Antioquia, Colombia"
TIENDA D1 CALI EL CEDRO,CALI,963232,2016/08/19,ACTIVA,2025/03/07,2025,3.4336875,-76.5386583,"6 No. 42 80, Av. Roosevelt #26-55, Cali, Valle del Cauca, Colombia"
TIENDA D1 CAQ EL PAUJIL,FLORENCIA PARA EL CAQUETA,120108,2021/05/24,ACTIVA,2025/03/14,2025,1.5726958,-75.3260371,"65 #6-62, El Paujil, Caquetá, Colombia"
TIENDA D1 BOGOTA BOSA LA ESTACION,BOGOTA,2908462,2018/01/23,ACTIVA,2025/03/07,2025,4.599994400000001,-74.1827019,"65 A SUR - 45, Cra. 77m, Bosa, Bogotá, D.C, Cundinamarca, Colombia"
TIENDA D1 CUND TOLEMAIDA,GIRARDOT,109960,2022/07/18,ACTIVA,2025/03/17,2025,4.244302600000001,-74.6389025,"69V6+PC, Nilo, Las Ceibas, Nilo, Cundinamarca, Colombia"
TIENDA D1 LA PARADA,CUCUTA,356608,2019/08/26,ACTIVA,2025/03/27,2025,7.8210147,-72.4561471,"70, Villa Del Rosario, Norte de Santander, Colombia"
TIENDA D1 VILLA ANTIGUA,CUCUTA,358970,2019/09/30,ACTIVA,2025/03/27,2025,7.8369554,-72.4643983,"Cra 3F #6100, Villa Del Rosario, Norte de Santander, Colombia"
TIENDA D1 PARIS,MEDELLIN PARA ANTIOQUIA,47579002,2009/04/14,ACTIVA,2025/03/21,2025,6.310887999999999,-75.57860769999999,"72, Paris, Bello, Antioquia, Colombia"
TIENDA D1 PARIS 2,MEDELLIN PARA ANTIOQUIA,67048802,2018/11/13,ACTIVA,2025/03/21,2025,6.310887999999999,-75.57860769999999,"72, Paris, Bello, Antioquia, Colombia"
TIENDA D1 CALI ALFONSO BONILLA ARAGON,CALI,976587,2017/02/09,ACTIVA,2025/03/07,2025,3.4235831,-76.4845117,"74- a, Cra. 27 #74-40, Marroquin II, Cali, Colombia"
TIENDA D1 CHIMICHAGUA,VALLEDUPAR,183561,2021/08/13,ACTIVA,2025/03/25,2025,9.2536272,-73.8134845,"753P+FJ, Chimichagua, Cesar, Colombia"
TIENDA D1 CARTAGENA RICAUTE,CARTAGENA,45307902,2021/05/12,ACTIVA,2025/03/25,2025,10.3865609,-75.4719094,"Dg 31A #80c-111 a 80c-1, Cartagena de Indias, Bolívar, Colombia"
TIENDA D1 IBAGUE RICAURTE,IBAGUE,387834,2025/07/14,ACTIVA,2025/07/14,2025,4.429016,-75.2424508,"Cra. 11c Sur #22-50, Ibagué, Tolima, Colombia"
TIENDA D1 NARIÑO RICAURTE,IPIALES,49965,2021/02/17,ACTIVA,2025/03/11,2025,1.2086371,-77.991472,"Ricaurte, Nariño, Colombia"
TIENDA D1 RICAURTE PEÑALISA,GIRARDOT,89643,2018/07/11,ACTIVA,2025/03/17,2025,4.286171899999999,-74.7749937,"76PG+F2, Ricaurte, Cundinamarca, Colombia"
TIENDA D1 CICUCO,MAGANGUE,52152,2022/05/17,CANCELADA,2024/03/20,2024,,,
TIENDA D1 JAMUNDI NATURA PARK,CALI,1205460,2023/12/12,ACTIVA,2025/03/10,2025,3.2651399,-76.55787889999999,"C. 8, Jamundí, Valle del Cauca, Colombia"
TIENDA D1 AVENIDA LAS AMERICAS,CUCUTA,356607,2019/08/26,ACTIVA,2025/03/27,2025,,,
TIENDA D1 MARIA PAZ,BOGOTA,2662609,2016/03/04,ACTIVA,2025/03/07,2025,4.6372046,-74.1550075,"81c- a 81c-31, Av. de las Américas #541, Bogotá, Colombia"
TIENDA D1 LA ESTRELLA VARIANTE OASIS,ABURRA SUR,265261,2023/08/14,ACTIVA,2025/03/14,2025,6.126042099999999,-75.6287993,"98a Sur-112, Cra. 48, La Estrella, Antioquia, Colombia"
TIENDA D1 VCIO SAN SEBASTIAN,VILLAVICENCIO,456773,2024/04/09,ACTIVA,2025/03/19,2025,4.1182469,-73.61868539999999,"A Remansos de Rosa Blanca #24-72, Villavicencio, Meta, Colombia"
TIENDA D1 ABEJORRAL,ORIENTE ANTIOQUENO,119601,2019/03/29,ACTIVA,2025/03/19,2025,5.7916392,-75.4267565,"Abejorral, Antioquia, Colombia"
TIENDA D1 PORTAL PROVENZA,BUCARAMANGA,9000448247,2019/12/27,ACTIVA,2025/03/21,2025,7.0852024,-73.1141378,"Ac 105 #22-176, Bucaramanga, Santander, Colombia"
TIENDA D1 PROVENZA,BUCARAMANGA,9000429832,2019/04/12,ACTIVA,2025/03/21,2025,7.0852024,-73.1141378,"Ac 105 #22-176, Bucaramanga, Santander, Colombia"
TIENDA D1 PEPE SIERRA 2,BOGOTA,3738810,2023/10/04,ACTIVA,2025/03/07,2025,4.698672,-74.05143489999999,"Ac 116 #41, Bogotá, Colombia"
TIENDAS D1 SAN NICOLAS,BOGOTA,2787479,2017/03/01,ACTIVA,2025/03/07,2025,4.6985961,-74.0748358,"Ac 116 #70d-87, Bogotá, Colombia"
TIENDA D1 LA CAROLINA,BOGOTA,3645348,2023/02/28,ACTIVA,2025/03/07,2025,4.704259599999999,-74.04035139999999,"Ac 127 #13A-26, Usaquén, Bogotá, Colombia"
TIENDA D1 MULTICENTRO,BOGOTA,3222925,2020/02/20,ACTIVA,2025/03/07,2025,4.740959699999999,-74.0641504,"Cra. 59 #152B – 75, Suba, Bogotá, Colombia"
TIENDA D1 NIZA,CUCUTA,376530,2020/09/02,ACTIVA,2025/02/28,2025,,,
TIENDAS D1 NIZA,BOGOTA,2475108,2014/07/15,ACTIVA,2025/03/07,2025,4.7105063,-74.0739044,"Ac 127 #6099 60-19 a, Bogotá, Colombia"
TIENDAS D1 RIO CALLEJAS,BOGOTA,2677273,2016/04/18,ACTIVA,2025/03/07,2025,4.7019573,-74.0293097,"Ac 127 #7-77, Bogotá, Colombia"
TIENDA D1 SUBAZAR,BOGOTA,3713387,2023/08/03,ACTIVA,2025/03/07,2025,4.7390652,-74.08509339999999,"Ac 145 #92-34, Suba, Bogotá, Cundinamarca, Colombia"
TIENDA D1 NOTARIA,BOGOTA,2830418,2017/06/16,ACTIVA,2025/03/07,2025,4.7155643,-74.0701485,"Cra. 58 #128a-2 a 128a-100, Bogotá, Colombia"
TIENDAS D1 NORMANDIA,BOGOTA,2542641,2015/02/16,ACTIVA,2025/03/07,2025,4.7410947,-74.0640511,"Cra. 59 #152B-95 Piso 2, Bogotá, Colombia"
MINIMERCADO 11 PARQUE BOLIVAR,MEDELLIN PARA ANTIOQUIA,55654502,2013/09/23,ACTIVA,2025/03/21,2025,,,
TIENDA D1 CALI BRISAS DE LOS ALAMOS,CALI,990537,2017/07/07,ACTIVA,2025/03/07,2025,3.4949371,-76.5022959,"Acopi, Cali, Valle del Cauca, Colombia"
TIENDA D1 YUMBO ARROYOHONDO,CALI,964798,2016/09/06,ACTIVA,2025/03/10,2025,3.4933861,-76.5179996,"Acopi, Yumbo, Valle del Cauca, Colombia"
TIENDA D1 YUMBO CRUCERO DAPA,CALI,1206615,2024/01/10,ACTIVA,2025/03/10,2025,3.4933861,-76.5179996,"Acopi, Yumbo, Valle del Cauca, Colombia"
TIENDA D1 YUMBO MENGA,CALI,897838,2014/04/15,ACTIVA,2025/03/10,2025,3.4933861,-76.5179996,"Acopi, Yumbo, Valle del Cauca, Colombia"
TIENDAS D1 GREEN HILL TUNJA,TUNJA,141327,2016/05/11,CANCELADA,2019/03/21,2019,,,
TIENDA D1 AGUAZUL,CASANARE,141881,2019/05/14,ACTIVA,2025/03/13,2025,5.1704605,-72.5509807,"Cra. 17, Aguazul, Casanare, Colombia"
TIENDA D1 SAN ALONSO,BUCARAMANGA,9000413500,2018/09/18,ACTIVA,2025/03/21,2025,7.1282215,-73.1187407,"Ak 27 #25-2, Bucaramanga, Santander, Colombia"
TIENDAS D1 MESON DE LOS BUCAROS,BUCARAMANGA,9000372685,2017/04/11,ACTIVA,2025/03/18,2025,7.1282215,-73.1187407,"Ak 27 #25-2, Bucaramanga, Santander, Colombia"
